PM2.5,PM10,NO2,SO2,O3,CO,AQI
92.069553542002,26.110551097137062,33.242284406726014,28.219884806280845,51.06933314401587,0.5939552659815178,114.60702394126187
65.33353663762796,205.86111212916495,26.84940662650785,6.2947098948985865,90.46822323320609,1.375035702885193,139.27839255491276
126.2520499972521,289.75044157979414,44.07387734629197,22.06323610433185,54.808226246288726,0.9675121431891472,155.2673500656254
36.50383352388795,176.84709136931573,27.850500592114127,42.95767033122569,85.7627838125937,0.2397481217093764,101.03131353769234
65.50748322169144,282.3102893692657,68.87646511271186,43.095373855743695,82.12168524432238,4.555590317389642,252.06708416538586
79.60875022580143,34.63220620008666,83.47614503208712,6.763407916144688,46.94543392135209,0.1402933438055685,100.48759377760702
96.65329700123682,137.26212934076517,68.94375243656562,6.354602371895881,30.707604267172755,3.706802507251719,225.12498628010343
159.18343266467258,92.84418146937432,83.3132924886882,14.609382896092894,46.54739193037939,0.845524645905631,206.92807661931963
47.93801861008835,224.62987019460434,42.71425540971004,43.98877100259169,84.35956381976982,4.56992514779804,275.40185647681693
107.7045432985862,294.76318533922904,19.85011221734178,8.18732408352795,30.486928223745313,4.474700103990441,278.9222575338502
122.55876808378807,91.82841748438939,75.10534000277126,36.55984652611742,57.19927112719744,3.3041156172093613,204.08530784795224
18.825578416799566,203.16888841274084,39.24507798844762,6.8559497414289545,82.54870731646727,3.3939473340229656,199.28435807132624
125.43352186127329,75.46733717272724,68.7707283967676,31.910616979895618,41.81297276155409,0.12616179565147387,136.43061876560756
42.39958350058539,178.29247128005076,30.711174488267737,19.09123035771895,67.79886733024276,4.92587067395665,298.3022634203171
22.35980266720311,149.90109627273412,12.716815306633904,39.86787022236162,32.10684166439331,4.40137975752149,249.16176527983575
190.28825207813333,292.1614922968304,99.29527057133753,13.217141543617453,19.835150083134394,4.486020506077451,282.1133010913435
193.47008628416629,190.38763635501064,19.83914325340693,32.681687810718074,81.49458025835708,3.3302982315492726,230.54348252063127
163.59549614212762,117.86178418430926,98.8999944265307,13.312761659642478,18.907176106783616,1.7894559504072292,208.2663694856673
67.87661614294043,51.946819768621346,97.84159359381249,36.255693589383384,34.42432555716262,4.478878380543356,263.93055849127734
28.557701661212935,62.34911204578167,80.41271987126376,43.93654565891594,86.9598479797696,1.5284329479408427,108.13621744540818
140.0042750373098,83.08874038634582,67.64518139778977,8.086486358084482,41.18223583708004,2.8572865623767942,173.53068231595455
93.62897381052424,90.27066517528344,59.891669773853046,43.59659305258417,97.5740814562745,0.5886817644850237,116.63845656742015
33.187264620507975,258.1724961955186,87.27964681089429,30.4916122118863,98.17609012964738,4.6175825876504755,272.72836012506264
104.08361292114134,177.14238071910697,32.49675455385135,8.10130356161715,34.144841840820106,0.7897752430789453,128.8248956900748
16.533819011891495,166.5494551848226,49.42971518606332,22.522009057266175,13.68804000249014,1.2019943480789959,90.66804047606146
182.77087639496858,52.13528412338089,63.84204708981768,9.721294087284699,73.45569557848413,2.8348573748282537,207.2306983843717
59.16819650400321,260.83911413784176,44.063095207601656,35.61669866559534,50.58878523835094,3.84405570104361,243.07161099588487
135.8792340272566,222.38800489837544,45.61121313857546,38.42567045206158,19.067755956361864,3.134821399087865,195.3609638341929
69.22510445698808,38.94714133200044,36.377043412698015,7.07823297309435,73.67705370802386,1.2374561727207654,89.07138053565103
108.81292402378405,218.19382722433522,58.60202258503092,26.29471292934293,12.80574182007291,0.10462090838470264,147.56772016003893
113.87495307522313,172.1907008559409,85.80458016143602,41.102002689244024,88.31770214430179,3.8100378435064526,225.9246154231387
45.122346549850135,42.88309680909791,24.14519591059972,46.93582599444783,22.478727620197333,4.927515896964359,308.8779860177513
194.22107927526613,148.3241796280238,93.77113868157693,26.64885760360496,21.458069087205253,4.068574289499844,245.8701982192488
157.27523643861176,155.71496039641315,70.46332710608182,47.61340273334754,25.81050681717261,2.3550124289674153,178.4827762255702
188.50479889719594,66.4168712457172,83.21095520460287,27.713070581889433,96.423972264286,4.528459580855622,290.1879767690458
180.01719658125327,284.795481160079,57.8381157998511,20.921143740795582,72.38524242284615,2.1082535982799153,225.92774436374478
123.60099597410618,257.99310401458536,79.05408663528603,42.71375017053899,82.1234381917273,2.672177012792991,159.1204104574838
185.1561046543922,207.32625445215032,6.539037747249385,25.663170101988275,45.78714871594777,2.437935860238848,229.45903818061015
26.813575389864706,149.44275708017003,82.74614035405584,24.651320507097104,40.268145475446005,2.2933569760610726,133.56438422368527
47.236743859637585,135.29435164366237,8.813191613109819,25.53499949167176,31.103560610485296,3.8984347695401387,242.1975765230037
18.59318489300223,202.27257080226715,89.54177075447194,42.64568008974778,53.2583225481168,2.681167645620511,136.95927308439107
71.81276284502022,172.72092343393354,99.23646098767111,41.9331940010265,59.66458601807516,1.651913897923559,108.88573984825939
83.84868504100159,37.436469646927975,32.93640890679389,21.36895963713014,66.859735928748,1.364975021526544,110.41101949207152
61.556316037040226,163.50074165569288,24.980262847150396,17.9983932737852,33.140665359882505,0.2849618531404236,95.60388961122652
167.46012673886656,245.79301282519506,77.70951956651386,25.612545153878205,95.37886728126915,2.9576562932269255,203.0275750355273
77.78313207178196,148.58716572714826,29.037502387424055,29.493080467381233,25.278264838642226,1.2268109354650678,79.87190186498401
63.377556840602345,34.547841715195155,87.22842640135933,13.440186110143854,96.90878572897711,0.8258562178802772,134.76921283179357
113.1122558000672,240.15789582752927,14.770046254960288,40.10984406634835,11.337051025675342,3.303766822755621,210.131305802514
36.77560274520491,76.38185899807283,16.965743656039034,25.3511727551563,53.3013122635161,3.4379253633255895,204.26866961578207
162.41742634326755,92.41383376865086,98.01939773455848,18.03418632415806,40.00310543049065,3.7855589720625638,223.08657975512054
24.164622299156456,66.11777896104286,69.01469533565044,7.127407662271549,50.421107253722575,2.5675267920590987,164.34765113774284
197.5085179540983,112.46021816401931,85.45428632075051,13.464567699373132,61.359812108271015,4.480867565499044,288.6767584316319
156.7265061663649,231.8904215928178,35.81129084839421,47.56549624428722,49.203024221143814,4.688079491651316,290.82237205719247
47.75597949149276,165.42804066110244,69.26595620445742,16.644784967337277,47.33621652714355,4.056117604983198,265.0850829729579
11.049202253484456,77.36675676219951,61.45297359431673,10.105245889617695,75.9451073871976,3.2144080618401176,183.6409704197879
164.9376714064185,265.79242188257143,62.299261411679964,24.11229399943967,71.72886475778182,1.5882326725968248,189.7313373827143
144.30289533104724,266.28291938642815,69.84058365608355,16.74021168129194,84.99441538322631,4.916430115939084,283.0963957758115
148.5113619277876,263.7619590128819,59.65912144726436,3.6876440130173194,32.4963083115546,1.443267219240498,182.63124080983988
156.54136587032968,86.862939186831,45.760925083753264,17.510970429412026,64.85756587786572,1.0930189177531122,189.60567454243932
24.068483829477167,146.34701637067667,31.21265596615195,28.11721394909449,62.667530685356844,2.2665551575542557,134.47379821853548
78.1084884234118,295.79710371944503,78.01522643675419,28.48219385695841,43.27640297854199,0.3785187964907035,185.5708485129
32.01512130977464,236.1634933667973,26.49588085030269,19.114828216490658,53.745178771241285,4.894622876891775,306.00065866565313
173.98965091636276,27.60687794315675,70.77365908466935,23.47053230012483,38.24039289751559,2.9833244264404817,193.53095700676687
128.42664409723602,38.25728555293777,27.16661815168603,48.344860075268784,22.765995785528666,2.8290652491544592,163.7741946702564
72.87062472200334,149.90078550745318,64.40636614567312,20.112726907054956,29.242108959645954,3.313401771508628,207.00554223174828
22.076086554344492,274.58165764123686,75.97243537725775,14.394887036479183,19.496228176108097,2.535415874108313,160.0716077461563
69.08664112597582,170.83650342675998,25.777819446121224,13.686418115204486,71.47626176711117,0.25711123376325373,94.51984129247444
71.78483118508194,159.38750224960125,10.694613581824287,23.97270140979844,69.46546537982363,3.1003253153179444,196.2048931955806
148.62517388423217,49.532635987856565,17.442505584446536,38.45696713841332,95.55457344218856,3.6092519970865107,203.66011912795085
131.1359195574905,203.89842932280234,62.56971189074742,11.887432841046714,75.67105722825171,2.1420703970578607,154.34730539107753
178.57042108950205,250.18888496806312,85.69740859144487,36.04621410275686,14.68412548805183,3.810748303148846,231.93133844697883
99.72083578077037,126.51760210211745,9.274698017365315,3.0151915207719817,89.58206565360588,1.2123063667582612,113.92680379782325
32.72290672827732,237.1713182590917,74.74436960895639,22.108782943229407,87.64076466511531,1.1842552962243018,150.13434751558677
145.51650957236905,290.0534630922273,37.42527136525495,39.24152312973377,49.89882886954288,0.8909432396691124,168.93104173486915
154.54915923721052,77.05460855575295,50.46019514235464,18.259181877172708,62.72767454751294,1.9227743229668932,199.5451860191118
116.64266753820428,166.53229673452756,93.24165723532873,29.059380869379176,97.8470499225267,4.2503589734065095,253.76407542943284
156.4837641913666,100.39862826368115,36.53729294990532,11.839003175643718,57.90739274633496,4.156769104530415,256.11884763887844
103.82116330923424,241.99923732947502,49.207008724251175,37.61577877405627,91.47896455384807,1.975838619021169,152.65978192751317
109.31923758257886,181.7261424467241,6.299829402264705,4.509396956900462,17.47348820291678,2.9866818063031593,172.92550835074883
91.23279348812443,197.68307691408506,12.751878400459645,42.92204695402402,27.194668183781456,3.631999950727087,197.38513155706633
14.829634081378085,243.41596469245033,29.566201157804482,11.513426548240071,49.66794490971861,1.2819131956773129,149.65713636210856
30.499371128727844,130.87173234548737,7.645962878002068,43.971105521999874,62.628112750357424,0.9238913208842607,106.25353672404839
15.971545280479507,276.2252191539721,64.98065597458384,18.92140358242483,83.46050666765203,4.863270366740323,297.35448228017066
130.9179781401183,169.2480828289192,45.50784389615414,36.68881157477536,98.94359036288682,3.126030834727131,185.29657535979945
69.72763640450208,64.22735039389744,57.07379425916209,17.322814293737046,44.99663468267048,4.908937036984953,290.23194523109004
106.62843132129353,214.85175308726468,21.591482660151307,45.48376021926308,14.267407252607644,1.7550043369479227,148.9957819621758
182.43763004595766,242.11317812271125,33.11354279647853,8.07858202488197,82.10543529657923,3.544855329873245,204.20161544004142
57.36552353828624,108.69326957890746,68.06332511100888,10.568949885084738,64.39426471745273,1.190757819052065,89.01549491685303
87.97275537676965,260.0101919596508,96.70375874488798,25.66544600762251,27.86885729813815,1.3798808392421735,150.26009659395658
153.55471632317924,273.7201113344146,9.789593492209875,5.933045073831014,54.53456109592781,2.608320394221158,180.90787341041084
53.47165144340827,97.5332564657865,89.58651048125027,11.407048865684573,76.80792209803519,1.6661288149895492,104.33278425176067
24.626182867470668,295.38601236026216,59.803714124564806,47.30078634617669,79.33706083617794,0.9213456628188639,169.1972646744447
65.05277605361593,59.399227853652356,58.57235884178425,48.871503735098585,54.96565707988858,1.3881154397476976,123.003851066599
40.63204457826084,76.5643871526972,52.52646084473723,20.060447807860253,37.469307711597324,0.27516713288273675,76.93818897318424
186.64255394508888,71.58295498664731,11.592438160897423,46.31772900866891,97.63683238346442,3.5516757452396845,228.67120134657327
163.54287211723923,270.3171188022037,13.538300914935263,28.151584432324725,69.70263498608435,2.5113716197207223,197.285266502808
130.34671373698046,203.20191465098932,62.08664053761318,14.947638361940818,46.74137674116688,0.5617910253821756,146.5516514933841
175.57751213566635,62.5891993022364,37.39106428637804,35.71513861186874,35.24169017841872,0.9413005663296069,215.86126722104413
162.69769461083175,143.29055714313773,92.14046632487967,33.627286715593144,75.7992684703206,0.6024192367519556,216.80072985029108
45.44831118834681,192.28344701954455,43.62610104914987,49.4780153172192,31.796510103439093,3.101704760551795,182.29533939515676
179.58620971309577,43.36994379702732,18.611738576750902,14.722269795645598,25.453899007631936,0.5616307817012196,211.74361586219624
112.47502596397364,267.07658315405484,72.89828918269342,34.2588561277633,57.68505000658632,3.795983431872559,222.1481146025436
163.41362948117188,245.00898992362985,32.86857503689593,4.497140241413451,36.09886533797277,0.2005035046699168,191.20221303246203
180.25734698546373,161.4578966014587,54.91967919880985,7.455009857442532,66.60146304312536,1.3219413611798716,188.85582084583262
70.42066024465413,290.79545227256773,71.29411462299116,2.1880819976524766,20.614480738681014,4.464266711870345,271.9063565707778
30.909865660258586,136.97307419702793,90.52509056419669,49.97411269086431,68.94469941105893,3.620803458799006,208.7926857643942
53.30768088296892,295.5508893302194,80.25816350615924,40.50913746307893,35.4966875197932,0.4575448313358699,161.2279024102136
91.1504798389887,207.01759966501558,69.25430144790879,39.762704707209956,10.021864099106146,4.12351791197738,254.94297421596832
165.4228055252737,197.70795651110362,69.56515232753864,26.466851613832624,21.424245190675876,2.5158720955470035,187.6871887799091
173.53881081870526,66.46737068281979,94.86284118304822,16.403219979461117,94.02538400515847,4.249236833127263,251.5675194487982
11.320904800926234,266.9397723253003,33.103289262170925,9.260685654208444,88.06191752038221,3.043624894806928,197.28191760030145
107.0419874897375,139.69711261777223,5.105648948637803,15.664387464630256,31.024812883261315,3.4409818569610082,192.36675343741535
89.30809059826801,65.42535361909421,30.835683142828874,20.046618652598678,80.05347140909421,4.96815764593897,282.76347641036057
52.200483989438744,23.530105593212532,25.69968106454068,38.302884655054115,64.77144338565768,1.238444175027689,94.61998506775326
32.77441979339973,176.73159141874712,67.87428558582982,27.903765867351318,97.38142403048825,3.1573333163308033,200.9348726199519
74.14688256668931,167.67189419434936,65.20260197772527,5.719214074663169,43.62450935806532,2.3555748112812522,125.59107149955551
189.15284374337864,221.4190142633644,61.378831356948766,2.8653924300277875,71.33145512654542,0.29331456932118805,231.06030986042612
71.40855708394349,269.27225484498456,6.543127104898101,6.911944617635031,15.718215018152673,0.17090614336403867,167.37334830660765
108.57021813123956,42.23384370004827,74.2339151728115,21.703938257474206,45.66226121347653,0.6842200313075075,109.69265692056425
143.5736021900838,224.81901729530145,35.735389186121694,46.79326001835288,96.74358950693625,3.280549528638886,204.81798509740537
79.08962445206586,72.47534434732302,68.18031895562996,32.59531909804264,58.50827870051085,2.879099130775622,181.5120066449591
194.63859571698254,260.2895748840059,57.87495070770456,40.48764319402473,35.90915530013601,2.8118048497022645,230.44845912781878
192.86498603900114,249.3377838812637,37.55943791565118,24.38598053621833,20.824386681574616,0.25609813638847445,243.96144686978144
57.83863620681919,171.42225139595243,17.784745374890235,19.359971993362052,73.31755061633774,2.399584682164035,155.33963667309055
104.47721611955323,218.86798361452722,13.96979527774569,7.203217890397891,68.03704390867541,4.63065180742839,278.87028770287543
67.16687886518623,108.01803169144955,83.99424164566123,44.04478506493784,43.65448422433972,2.0482001596221684,118.37755567408077
64.11969393171884,151.9270117011881,92.247766497748,39.591681393339336,95.58472166792508,3.162120101963436,179.99892719197658
17.008519997361233,250.05833135893207,66.72986444260846,10.069668684690805,11.998253168906528,3.921111510553404,234.8910555395423
125.8172234561804,148.5942552084999,14.82624091174592,26.588507066060505,37.335146646864324,3.9412338677952494,242.17162126475674
105.50901441348368,120.1835142911237,43.19258560438287,25.393990780219752,92.89625376696233,2.6444724037368297,155.42657561380338
19.780962737497976,158.37948523008396,74.24922400998993,32.00439452895337,38.88418944874964,4.303964532471448,236.26286189566656
62.94282820495617,251.90979068242115,79.08298398095647,47.416970911580535,32.702755046965336,2.0177526574823603,163.83301335521838
182.5705183336642,113.85825326384436,16.230769117653416,29.829029204599024,58.07983689381226,4.454596752445512,269.17803736517965
55.51675922672476,68.65324607800827,5.00291829031133,27.930428805373694,84.14215749284841,1.2771131153381723,97.17434402464976
37.53002569733239,219.3639256926186,72.65301935865747,4.415500780863869,19.283208479052497,1.4730603942537983,140.18993929980405
102.99602445273698,251.2738995582629,38.87663671868953,5.019558848865149,94.87186386811625,0.36029105857510546,166.0107256997853
197.27358628101413,48.17849398658933,29.175726503734722,10.992645983685867,81.55655930630476,3.9983509990571866,211.8819442485523
55.99050158718508,87.16475157166452,6.225259630004917,3.5585970412039174,26.312522999639675,2.1435706575402573,132.95687595163614
137.70575400711692,59.75215713307829,56.32844364234247,37.68093898736059,74.08071650783464,1.2226714081658554,150.98041270043683
154.70772691245634,117.42359524300666,85.85931986546827,36.71985459171023,44.646285037380146,1.2357723603212405,190.64037736293702
55.15113335855594,146.09827409351556,95.97500639589585,8.530699252718861,46.206521026868685,4.516859712023242,272.29085474514034
148.3611062362533,229.67137434972582,58.74577030826248,42.13178723817349,80.49610831949798,4.186191342259081,257.52874579995034
79.87879521665812,202.32132376686874,53.873826135289946,9.429729672613375,96.6506327182659,2.8123013382501987,163.7456041500654
130.1381078127801,193.85999889396072,13.080356621477906,16.45642817587322,21.39902855624745,3.1189429220370335,168.40417420403048
130.37064504456998,118.66498505070324,57.14291614654698,13.95089115974552,47.856721319093744,2.424195295696426,151.94109214091728
111.79718997420412,255.6053148637328,41.09801250171249,19.870740731506295,53.28474472758732,2.0191660601061634,157.4316652696375
27.155056310337578,151.96040687148607,62.67785168393981,14.22386076271817,43.868063525949786,4.5858367179698245,285.3041263649417
168.70747416195522,294.14938264424325,41.92900304827194,25.469644469045697,42.68702113446025,0.7155022472494802,190.730655989621
70.94821234462981,197.5597987228063,27.82841672778484,21.555578305024902,14.704180080543688,2.150389269609517,139.2939604453012
45.438516975972306,55.35412763806077,14.021701146695767,49.35533555740767,71.6984758506361,1.7883533491405894,111.97408244131319
17.747276895405143,209.32971738112153,34.9172522359451,4.684464806154832,49.259297540804084,2.5409385292306275,156.0808105697829
122.26965920576595,111.02912432087571,14.181259257336466,8.824706066592878,27.53144223795341,2.342396185271358,141.6246515182628
138.73722875003367,212.17161507210727,21.805210328278473,4.535642907612919,83.44301520718615,2.642558705090299,168.30638077716142
13.15168749629267,39.49952148547361,98.79693506505686,32.040377359154036,82.23046733364652,0.785602988412271,127.47509842377096
107.29768107686338,68.96680240926864,47.18983790612877,4.61644531585854,53.775246528000444,2.614393357415058,144.59346067201813
53.03419728760821,259.60643249362016,55.52781781797657,42.14910739405392,36.86055950329845,1.2878521880473335,148.9648005287038
132.58283017779547,83.61027596658417,87.99376023003546,26.573054272732534,67.42834532168072,1.0032236100421372,160.94902208677544
43.129621510948375,254.37151506802323,99.57904554661535,27.296365979913617,35.933692219966275,0.41768767205233703,176.63874565111746
141.27817023946852,98.19730476723493,60.357872687744745,28.956536370185322,31.240713729134082,3.836997537905091,221.58795515263716
83.4797157971021,200.00693481643813,82.1850129991963,10.199057902698115,75.74631886236939,2.194465412197144,152.06926359179784
187.97869785997955,214.3621605827527,36.05939731198415,11.489134549495402,13.629271574885564,3.170554048227616,245.61867046872715
36.12897938773872,163.54333088061483,34.045675957492655,17.303231497904225,18.529162393113456,3.665207382193243,218.93933142457865
74.80260669954912,105.48698947508475,43.25685349448322,30.487827959448868,10.61093566212308,3.4286516600364125,202.73757434018574
31.559969035711923,79.54042538390692,68.88818995399666,12.085653245130297,23.764886782788352,2.4054535235394434,137.40655942571968
185.69178747292693,29.293019277479342,69.80821047923439,7.583922902396539,16.209100783941352,2.000702791863476,222.14811966418563
176.6944771423864,105.10499234740267,34.947746291697825,48.56561054808475,99.62221310019267,1.9422035572392524,197.9661782452681
59.008909265879566,202.88558134875925,17.654942792979725,3.0551271108619,35.99289729586806,3.2362391049572765,193.4119561242306
135.396968746494,282.72534916557515,65.07764436422332,40.529475456129035,23.434121140232257,2.52449233921518,184.60401223785365
165.27221803823102,263.93725503365454,17.19095690793263,39.82568717960106,31.689663219632614,4.260748015143702,249.53403028385492
115.48815420389785,234.49813742988474,59.95678828178636,16.26627746456461,94.25130143861212,4.386039723200889,260.7551403521628
110.63360988764123,240.76525611092364,70.87510216534935,8.510077568351043,56.81442007219561,0.9357458522319405,127.44774892388176
55.95193527108582,206.19577297327868,71.5580921574729,8.990175041860324,42.83362866770712,0.7675448925740557,127.45808466527764
27.68952588312085,92.88032011848084,76.5798505126617,35.47671762738524,88.60523121182975,3.188964537576398,193.9826891040976
180.4709940111321,274.01460859763233,87.92164504873813,32.85471637213634,45.54912434941292,1.5760061655051694,217.2022164110162
181.0794308610328,207.80504733363352,52.4961042366549,39.57179236406657,40.150771296192616,0.19099652194898442,215.1270465310179
130.2892768819209,176.92337667452318,74.37367300530926,46.99909627515702,28.6554270294762,4.45434907987848,264.33336560498424
74.41566029925313,51.0770513797747,63.82140985975449,35.212513436796414,44.00171415184703,1.2118137594946605,94.31779469611048
76.34981917640557,145.17555226579913,22.730794280779843,9.480873754469286,38.50159204152334,4.653475193260465,278.92034557974165
147.93157898534548,148.90031593653936,7.440516262593776,13.685245604739713,70.95735633683269,3.615428809303443,220.07544727375992
180.45094939098965,262.0778106663476,32.03143163930871,42.4252990819095,36.06244342036544,3.8370021005662736,232.3699542085219
178.54642061037228,173.06150165258077,47.08820210207384,12.046691640042011,61.94797717803053,1.0871613293864861,225.48997760340436
158.17635371294853,126.5121537117147,63.62506472072235,5.481071213815108,15.930294852877545,1.2475526855223835,196.5815654292888
131.98601276931467,293.5040919829846,85.7461363978045,35.75744259402802,27.216024102686294,2.6542119937379227,178.03107362129268
25.986593349059277,51.001766131368385,23.643343087085736,21.321265063526816,46.666474445021386,0.9432892779843246,71.78157698558127
40.70945567797662,138.3135599273445,16.927230040355326,46.16192252220337,94.3254328517826,1.5966152941468583,117.39320471270472
180.72529582014505,31.76690904799348,96.53059501006112,33.21224341249575,43.952678714412585,1.675166141944242,229.91998187207824
125.22152133532208,227.1731538147405,15.264233140758675,6.340110933999716,69.76667090798507,0.882186672938544,156.33525168625286
11.747439807159633,277.06143461576215,50.45665166018297,47.497115228175716,32.957850017925836,1.1053958836362878,147.81766998014186
29.2795931445461,98.41045227413704,60.62855423536368,14.410748654731803,21.433021837590857,3.9639040258404576,250.88258918362075
136.0653361305306,260.3356695037538,56.430569986206635,18.186199539501715,15.268294007204512,0.9192596872816151,164.6301657700634
10.96170093078155,101.82110452933138,13.173054918129605,21.308499856810016,37.48721486884762,0.2394412200352202,60.573115008591046
40.55352976932474,275.01564526029625,10.417556830343841,4.458766227407036,24.189492411721716,3.1838392188817988,193.8438366078037
114.25941997965137,231.1093330070995,15.02092560879839,25.832740267069035,25.66094032145118,4.882317285023005,289.4892054818096
141.46008756161172,245.3738975156028,60.63082996789819,7.919287571614028,78.4683377548255,1.722947691653295,172.0223936778235
133.8726393054941,25.04183556812726,56.7127643252605,21.246575681040884,11.42542638503868,0.6814129456616362,154.72840650316198
52.61116879750636,289.58689998072725,27.205375243490703,18.834069823620048,60.2029113161891,2.894897894300901,186.49486257578005
145.3140520560318,223.46787777969053,65.58854347533119,39.09632400447216,44.15152425341183,4.541135634368667,271.33225692590946
55.077326624392015,105.33030670811733,82.90641269528669,40.552184558371096,55.58949999176925,3.9419027211595465,232.68832484234844
71.82594265026087,252.23050616047715,8.950001185426409,9.363818354676225,60.65472134931426,3.1503277552223086,179.77040715614575
151.83336697242459,98.82593555618038,52.32234463706403,19.594456994202858,38.20309250115504,1.6437768333772371,184.88779825839592
133.4302508189708,264.3710750785158,70.48448914975557,19.92095172952792,36.559797416585674,2.755212849053478,167.1838419444596
171.3524479938938,51.52250931534236,28.969633071620272,9.267701308932082,76.00616644014151,0.5470997223908514,209.50718372944763
134.94644953706523,217.0320736890228,34.23823600284916,40.325768242457144,88.41492893090414,3.426832578975283,195.33743586346569
117.9786346337396,171.3955734605749,63.29560078399146,35.94695976010031,27.332346921267508,3.6529704925984894,203.16641756779364
27.79820588733757,47.02965165472342,90.30385287715501,11.138325742257667,18.785688448163405,4.828654952258602,295.9752101605817
79.86600258129236,87.73027191247492,81.94281992877544,19.602651612502356,90.80162257528234,1.3759470578508513,123.80836570910387
60.38844985952784,23.473130157648143,60.39737081446043,7.0786411931126825,41.49059172826588,0.19043645331081097,62.21330875345355
56.35803224202588,151.25503033006163,74.37106318693867,32.15391666046611,59.61856515965327,2.773481475693038,182.30330137719926
194.87200540296465,104.3542730128001,39.658134669740875,7.825852378333744,42.35888300680031,3.5632734715443912,236.68551707092138
84.68856768668448,187.54009560337246,65.89172516938198,49.32484009399605,21.32221027114462,3.9729966318266414,238.30916886409017
179.48884548365152,103.22658615841281,49.287251157117915,39.47273958501739,63.03984804529552,1.049320771821572,211.41112761492403
129.91633893947994,103.97735122195571,23.043932963468286,20.731450380031763,57.26267665926667,1.3825890582814162,142.05442653312596
161.0141476729132,228.09409564484895,71.66513601833944,29.77106874940901,28.26942032720775,2.611695533809752,203.09426236674182
105.5010476899865,33.47999407393897,57.86414054813809,45.74440717838762,50.66821401870501,1.7199439688530094,118.84519361360778
119.61173807900823,272.8105986537564,39.06905028559118,28.596765458999656,81.72527536140812,4.31650628427848,251.19231029933277
103.57836182558414,258.6338848295308,91.57722305746992,10.375927347101848,63.13834927971022,2.4214247533197297,165.09959399658803
47.09616768162846,206.98531130339381,6.98874119353966,20.177761067895645,18.722559436029535,4.017935356099815,222.24628689927164
147.265901899686,186.1020396300676,34.998449368702126,42.47095352142778,59.321934750622155,2.9450368263635336,161.48310417294155
63.3467488637626,269.8446994791026,10.403732788876423,32.92222476750166,73.24644693606282,3.888141693923849,233.1071592003501
14.62003362197623,71.89245026804005,77.82009504105459,33.23477044802242,81.34330652026762,1.730097633998587,106.73870232996373
132.63973622236188,42.11136541343201,71.7002081408103,43.60743131304748,66.62058207708401,4.173941447458525,255.2838333272007
43.651029087339296,87.06284757467067,36.47846077995012,44.91070675820022,23.73923480867054,1.445404346200006,104.76771128571801
188.6871310270537,242.4819180360533,69.18797570967193,46.15004344541294,73.91559399311447,2.775884159216125,251.72825391888134
191.2464296304916,29.70767468341533,42.614036488615234,6.552761276151493,70.96076614733647,1.1486348545519838,227.21678996893158
183.82423414188523,183.1859138233771,76.84411018513126,28.118048094228843,12.19841946465699,2.4300799559683477,218.28121944923504
80.33015304853444,298.7225045335668,48.147447959987076,37.54445701847929,47.057290083121885,1.6590585265926456,171.2636360320013
12.936757140484811,259.594906274511,44.16657414400823,38.332488566096664,39.9655222266136,1.40684681012235,156.9960119299173
186.3805268916678,166.00479293220505,93.7993419713886,31.122377694560186,70.24708578282791,4.838226588337384,296.4432076207107
